result,評価項目,評価表現,評判情報
"",解像感,があります,等倍で見るとソフトなのに、パソコン画面で見るとなぜか解像感があります。
"",解像感,があり,同じ600万画素だし、たいした違いは無いと思っていたのに、*istDSより解像感があり、ノイズが少なく、同画素でありながら、(個人的好みがありますが、私にとっては)かなり画質がアップした印象でした。
"",解像感,があり,FinePixF30も所有していますが、F30より解像感があり、私好みの絵を出してくれます。
"",解像感,があり,必要十分な解像感があり、満足しています。
"",解像感,がある,以前使用していたCASIO製コンデジ(300万画素機)からの買い替えで何となく高画素&高画質がウリでデジイチとまでは云わないまでも所有欲やPC上で引き伸ばした時に画質上も耐えうることが出来る解像感があるモノを望んでいました。
"",解像感,があり,なお、ISO1600も解像感があり高画質ですから、高感度に強いデジタル一眼レフカメラをお探しの方にはお勧めできる1台です。
"",解像感,もあり,寄れて解像感もあり望遠とは違うボケがあります。
"",解像感,はあります,癖が無く、カリカリ過ぎず、立体感を感じる解像感は安心感があります。
"",解像感,があり,なお、ネットの掲示板などで見え方がダメだという評価を時々目にしますが、遠くを見ても十分な解像感があり、屋根の上の空気の揺らぎがハッキリ見えます。
"",解像感,があり,A17の強い軸上色収差が気になったので、このレンズに買い換えたのですが、このレンズは収差も良くおさえられており、タムロンよりも解像感があり満足しています。
"",解像感,は良いです,解像感は良いです。
"",解像感,もあって,解像感もしっかりあって今まで使っていたズームレンズの写りが嘘のようです。
"",解像感,があります,EF-S17-85と比べると、望遠端では17-85もF5.6という暗さを除けば悪くない描写ですが、望遠端以外では、圧倒的に17-55の方が解像感があります。
"",解像感,もあります,色のりもよく、解像感もそこそこあります。
"",解像感,は良いと,あくまで20D比になりますが、解像感は良いと思います。
"",解像感,といい,広角から、色乗りといい、解像感といい、とても良いレンズです。
"",解像感,はない,ただ、絞ったときの解像感は問題ない。
"",解像感,があり,ただ固体差なのか、テレ側よりワイド側の描写の方が解像感がありシャープに写るので、もう少しテレ側よりに解像度がほしかったです。
"",解像感,もあり,写りは特筆するものはないですが解像感もあり、F値もそれなりに明るいので使いやすいです。
"",解像感,といい,多くの諸先輩の方々が高評価されているとおり、解放から申し分のない絵が得られ色乗りといい、解像感といい、とても満足です。
"",解像感,も良く,ピント合わせの「ジー」という音が少し耳障りですが、解像感も良く、街中スナップで使うにはそのコンパクトさがなにより便利です。
"",解像感,はありますが,画質については、10Mの解像感はありますがややレンジが狭く、また露出もデフォルトでは明る過ぎるように感じます(補正すれば良いのですが)。
"",解像感,も良いと,思いのほかノイズに強く(パソコンモニターでのピクセル等倍上では増えた気がしても、プリント的にはと言うことで)、解像感もKDNよりは良いと思います。
"",解像感,はあります,やはり、解像感はあります。
"",解像感,も良く,色味も解像感も良く、普段使いのメモ用カメラとしては全く文句がありません。
"",解像感,もあります,描写もカリカリとはいきませんが色味の濃い発色で解像感もホドホドにあります
"",解像感,がある,シャープな解像感がある、きれいな絵です。
"",解像感,もあります,写りは絞り開放からシャープで解像感もあります。
"",解像感,はないので,画質といっても、解像感は600万〜800万画素機と大差はないので、この意味での画質は良くありませんが、発色とダイナミックレンジという意味での画質においては、現在最強のカメラと言って良く、この色と階調性の圧倒的な表現力に気づいてしまうと、他の1眼レフに戻れなくなります。
"",解像感,はありませんが,画質ですが、D200より解像感はありませんが、色や立体感や緑の出具合はS5PROが好みです。
"",解像感,は感じます,ただPCで拡大していくとD300のが画素数が多いので解像感は高く感じます。
"",解像感,もなく,・問題のない条件ではとても綺麗に写り、解像感も申し分なく満足できるレベルですが、なんといっても、オートでの撮影時、やたらと高感度に振られる傾向があり、しかも、ノイズの処理が綺麗でない。
"",ボケ,がいい,デジカメは従来よりボケがなかなかいい感じですし、明るく撮れます。
"",ボケ,は最高です,とにかく重いけど、写りやボケは最高です。
"",ボケ,があり,画質オリンパスって感じの落ち着いた発色でよい感じですが、画像を原寸大で見たときに中心部分はキリッとしているものの周辺不部分はムラのあるボケがあり非常に気になります。
"",ボケ,が良い,街撮りスナップには、やや画角が狭いですが、F1.4のボケが良い雰囲気を生み出したり、中間絞り値(F5.6〜8)で使うと、実直な描写が楽しめるレンズです。
"",ボケ,はあるので,ボケは個人の好みがあるので、○ボケするからいいレンズともいえない場面もあるし、ボケ味に異常にこだわるのは我が国民で、欧米人はボケ味など余り関心が無いとも聞くので、コメントは控えておきます。
"",ボケ,もなく,画質は満足、ピンボケもなく満足してます。
"",ボケ,は良いです,やはり短焦点のボケは良いです。
"",ボケ,はない,ボケ味等は、個人の好みもあるので、どうこう言うことは出来ないが、円形絞りを使っていない為もあり、同じニコンの1．4の作例で出てくるような鮮やかなボケはない。
"",ボケ,はあります,また、中距離の被写体背後のボケは少々2線ボケのきらいがあります。
"",ボケ,も良い,ただし発色は良いですし、ボケも良い。
"",ボケ,も良く,写りに癖が無く、開放付近のボケも良く、F11以上まで絞ればシャープさが強調されます。
"",ボケ,も良く,また、思ったよりボケも良く、ポートレートレンズとしても活用できます。
"",ボケ,がいい,タムロン、ボケがきれいと評判がいい。
"",ボケ,はします,円形絞りなのですが、ボケは少し硬い感じがします。
"",ボケ,は最高です,開放域からのシャープさとボケは最高です。
"",ボケ,はあり,開放からマツゲはキッチリと解像し、ボケは前後とも芯はあり、輪郭からグラデーションが空間に溶けてゆく。
"",ボケ,があり,画はマクロらしいやわらかなボケがあり、まだまだ使いこなせない今でも非常に満足しています。
"",ボケ,も良く,望遠ズームは、軽くて携帯にも便利で、望遠側のボケもなかなか良く、これは使えます。
"",ボケ,が良いです,AF-SVRNikkorED200mmF2G(IF)は、ボケが抜群に良いです。
"",ボケ,は感じです,VRなしのED70-300/4-5.6Dからの買い換えですが、こちらの方がボケは柔らかくいい感じです。
"",ボケ,はありますが,ボケは若干うるさくなる場面もありますが、総合的に見ると5☆です。
"",ボケ,はあります,描写は良く、ボケは独特のクセがあります。
"",ボケ,があります,寄れて解像感もあり望遠とは違うボケがあります。
"",ボケ,も良いです,写りはシャープで、ボケも良いです。
"",ボケ,も良く,このレンズだとピントはシャープでボケも良く、デジカメ(K100D)の画素がアップしたように感じられました。
"",ボケ,もいい,ISの効きも古いとはいえ、ぜんぜんOKですし、背景のボケもいい感じです。
"",ボケ,が感じます,しかし、撮影方法が正しくないのかわかりませんが、明るい被写体を撮った場合に、背景のボケが暗く感じます。
"",ボケ,もいい,このレンズでのボケもなかなかどうしていい感じです初めてのデジイチなので画質でうんぬんは言えませんが十分満足できる画質だと思います、KX2なので少しトリミングすれば十二分です
"",コストパフォーマンス,を考えると,この価格帯のコストパフォーマンスを考えると、一番買いだと思います。
"",コストパフォーマンス,は良いと,コストパフォーマンスは良いと存じます。
"",コストパフォーマンス,は最高です,満足度は最高です、コレだけの機能のデジカメが2万円ソコソコで買えるんですから、コストパフォーマンスは最高です。
"",コストパフォーマンス,の良い,コストパフォーマンスの良い製品です。
"",コストパフォーマンス,は最高です,代引き手数料入れても2万5千円弱で購入出来きコストパフォーマンスは最高です。
"",コストパフォーマンス,は最高です,私は31600円で購入したのですが、金額に対するコストパフォーマンスは最高です。
"",コストパフォーマンス,は良いと,残念ながら何世代も前の機種のため、ISO400などでのノイズはひどいものがありますが、割り切って(あるいは理解して)使えば十分コストパフォーマンスは良いと思います。
"",コストパフォーマンス,はいいです,(特にブラック)新製品発売前で値段もかなり下がっているのでコストパフォーマンスはかなりいいです。
"",コストパフォーマンス,は良いと,今回、1ギガのメモリー付きで29，800円での購入でしたがコストパフォーマンスはかなり良いと思います。
"",コストパフォーマンス,を考えると,コストパフォーマンスを考えるととても良いレンズだと思います。
"",コストパフォーマンス,が良い,写りは申し分なく、非常にコストパフォーマンスが良いレンズです。
"",コストパフォーマンス,はいいですね,コストパフォーマンスは、なかなかいいですね。
"",コストパフォーマンス,も良いと,D3と比較(本当は比較対象とすべきではないとは思いますが)すればいささか劣るところはあるものの、コストパフォーマンスも良いと思います。
"",コストパフォーマンス,は最高です,お手ごろ価格で、コストパフォーマンスは最高です。
"",コストパフォーマンス,は最高,この安価でこの写りであれば、コストパフォーマンスは最高。
"",コストパフォーマンス,が良く,F5よりもF6廉価版という感じですが、中古価格から考えるとコストパフォーマンスが良く、AF点がそれほど必要なく、連写速度も秒4.5コマで十分であればお買い得だと思います。
"",コストパフォーマンス,は良いです,コストパフォーマンスはもう完全に良いです。
"",コストパフォーマンス,は良いと,お金を出せばもっと良い上位機種も手に入るでしょうが、まずはデジイチを理解するという意味でコストパフォーマンスは良いと思います。
"",コストパフォーマンス,も良く,全体的にはコストパフォーマンスも良く、満足しています。
"",コストパフォーマンス,は最高です,実売価格を考えると、質感も併せてプロ機種に対してのコストパフォーマンスは最高です。
"",コストパフォーマンス,を考えると,SB-800も良いですが、コストパフォーマンスを考えると十分です。
"",コストパフォーマンス,の良い,コストパフォーマンスの良いカメラです。
"",コストパフォーマンス,は最高です,コストパフォーマンスは最高です。
"",コストパフォーマンス,の良い,非常にコストパフォーマンスの良いレンズです。
"",コストパフォーマンス,は良いです,コストパフォーマンスは、非常に良いです。
"",コストパフォーマンス,は良いと,値段、性能のコストパフォーマンスは非常に良いと思います。
"",コストパフォーマンス,は素晴らしいです,コストパフォーマンスは素晴らしいです。
"",コストパフォーマンス,も含めて,海外旅行中に足止めをくらうトラブルになったが、それ以外では、コストパフォーマンスも含めて大満足のカメラです。
"",コストパフォーマンス,はよいと,コストパフォーマンスはとてもよいと思います。
"",コストパフォーマンス,が良いと,5万前後でこのレンズの性能は、かなりコストパフォーマンスが良いと思います。
"",コストパフォーマンス,は素晴らしいです,富士のF1GPに持ち込んだ際、200mm付近の望遠側での高速シャッター使用時にレンズ口径不足を感じたのと、絞り解放時の画力に上級レンズへの欲求が生じた位で、コストパフォーマンスは素晴らしいです。
"",コストパフォーマンス,は最高です,コストパフォーマンスはこのクラスでは最高です。
"",コストパフォーマンス,は良いと,コストパフォーマンスは良いと思います。
"",コストパフォーマンス,は素晴らしいです,満足度F値に欲求が生じた位で、コストパフォーマンスは素晴らしいです。
"",コストパフォーマンス,も含めて,コストパフォーマンスも含めて総合時にはとても満足してます。
"",コストパフォーマンス,はいいですね,コストパフォーマンスは、なかなかいいですね。
"",コストパフォーマンス,の良い,コストパフォーマンスの良いレンズなので，最初の1本としておすすめ。
"",コストパフォーマンス,がいい,購入価格は二万円半ばでしたのでとてもコストパフォーマンスがいいレンズだと思います。
"",コストパフォーマンス,がよい,このレンズはコストパフォーマンスがとてもよい。
"",コストパフォーマンス,が良い,6、キットレンズは写り・携帯性・QSFなどコストパフォーマンスが良い。
"",コストパフォーマンス,は思います,コストパフォーマンスは最高クラスと思います。
"",コストパフォーマンス,の良い,コストパフォーマンスの良い一品だと思います。
"",コストパフォーマンス,がよい,4，5万と言う価格に対してコストパフォーマンスがよい。
"",コストパフォーマンス,は思います,デジ・イチのエントリーモデルとしてはコストパフォーマンスは文句なしにナンバーワンだと思います。
"",コストパフォーマンス,はよいと,ISOHi-Loモードなどが嬉しく、コストパフォーマンスはかなりよいと思う。
"",コストパフォーマンス,が良いと,購入の際に気にしていたレンズへの評価ですが、皆さんの書き込みを見て分かるとおり、コストパフォーマンスが非常に良いと思います。
"",コストパフォーマンス,もよく,コストパフォーマンスもよく、大変満足しています。
"",コストパフォーマンス,が良い,コストパフォーマンスが良いためにこのレンズはいいよというような評価を受ける50/1・8のようなレンズもありますが、このレンズに関しては「こんな値段でこの写りで本当にいいのか?
"",コストパフォーマンス,もいい,また、価格も安いのでコストパフォーマンスもいいレンズだと感じている。
"",コストパフォーマンス,を考えると,コストパフォーマンスを考えるとタムロンかなと思いますが、もし2本とも買っていまいそうなら最初からこちらにいった方がいいのかもしれません…。
"",コストパフォーマンス,といい,コストパフォーマンスといい、だいぶ使えるレンズだと思うのですが・・・寄れないのを気にしない方には。
"",コストパフォーマンス,は良いと,じっくり写真を撮られる方にはコストパフォーマンスは良いと思いますが、子供や犬などのナップ等を撮られる目的の方は、実物を手にとられてじっくり、ご検討されるのが良いと思います。
"",コストパフォーマンス,を考えると,コストパフォーマンスを考えると最初の一本には最適ではないかと思います。
"",コストパフォーマンス,はいいですね,コストパフォーマンスは、なかなかいいですね。
"",コストパフォーマンス,は最高です,コストパフォーマンスは最高です。
"",コストパフォーマンス,は最高です,フルサイズで使うならコストパフォーマンスは最高です。
"",コストパフォーマンス,を考えると,同じcanonのAPS-C上級機と比べると操作性ではやや劣るものの出てくる絵は同じですからコストパフォーマンスを考えると非常に高いと思います。
"",コストパフォーマンス,は満足です,といっても、画質が良く、コストパフォーマンスは抜群でこの価格でこの性能は満足です。
"",コストパフォーマンス,を考えると,コストパフォーマンスを考えると非常にお買い得であったと思います。
"",コストパフォーマンス,はいいと,コストパフォーマンスはこちらのほうがいいと思いました。
"",コストパフォーマンス,が良い,コストパフォーマンスがこんなに良い機種は他に無いと思われます。
"",コストパフォーマンス,が良い,いずれにせよコストパフォーマンスがこんなに良い機種は他に無いと思われます。
"",コストパフォーマンス,は良いですね,コストパフォーマンスはすこぶる良いですね。
"",コストパフォーマンス,を考えると,ただ、ボディだと10万円台で購入できるとそのコストパフォーマンスを考えると致し方ないところでしょうか。
"",コストパフォーマンス,を考えると,コストパフォーマンスを考えると，満足度は非常に高いです。
"",コストパフォーマンス,は良いです,画質に関しては、驚くような高画質では有りませんが必要十分といったところ(決して劣るということでは有りません)室内や夜間の撮影はどちらかといえば苦手な方に入るかもコストパフォーマンスはとても良いです。
"",コストパフォーマンス,がよい,このレンズはコストパフォーマンスがとてもよい。
"",コストパフォーマンス,は良いと,ISがかなり効果的ですので、コストパフォーマンスは良いと思います。
"",コストパフォーマンス,を考えると,コストパフォーマンスを考えると、十分にお買い得ないいレンズだと思います。
"",コストパフォーマンス,も良いと,Lレンズの中では、コストパフォーマンスも非常に良いと思います。
"",コストパフォーマンス,は良いです,コストダウンの影響か液晶や質感や手ブレ補正がないなど不満は感じますが、コストパフォーマンスは抜群に良いです。
"",相性,が良いので,●純正ワイコン(VCL-HA07A)との相性が良いので、ほぼ付けっぱなしにしています。
"",相性,が良いと,単三駆動のデジカメと相性が良いと思います。
"",相性,の良い,なかなか相性の良いデジカメに巡り合えず、2台ほど無駄遣いを続けてしまった身ですが、今回の買い物は正解だったと感じています。
"",相性,は良く,流石にLUMIXDMC-L1との相性は良く、絞りリング・ピントリングの操作性も文句無しです。
"",相性,がよい,5.ノートPCW5との相性がよい。
"",相性,も良く,しかし全体的にはライカレンズとの相性も良く、少しマニアックですが、いいカメラだと思います。
"",相性,は良く,流石にLUMIXDMC-L1との相性は良く、絞りリング・ピントリングの操作性も文句無しです。
"",相性,が良い,2007年5月に___NikonCOOLPIXP5000___と同時購入COOLPIXP5000と相性が良い。
"",相性,も良く,購入に踏み切るのにかなりの覚悟が必要でしたが、使用してみるとD300との相性も良く、素晴らしい描写のレンズです。
"",相性,が良いです,小型・軽量のD40と相性が良いです。
"",相性,も良いです,このレンズとの相性もとても良いです。
"",相性,があると,全体的に硬質な表現をしますので、デジタルの場合は組み合わせるボディとの相性があると感じますが、バッグにそっと忍ばせても邪魔にならず、描写も割合に良いので、普段から気軽に使用できるレンズです。
"",相性,もいいです,少年野球や運動会などでの撮影で使用していましたが、デジタル一眼レフ(D100、D200)との相性も良く描写がとてもいいです。
"",相性,がいいと,やはり同一メーカーのせいか相性がいいと感じます。
"",相性,もいいです,購入の際少々心配していたのですが、広角側でも望遠側でも歪み無くカメラとの相性もいいです。
"",相性,も良く,しかし、D70・D50クラスで使うには相性も良く、画作りに破綻もなく、満足度の高いレンズです
"",相性,が良い,3．逆に、ニコンスピードライトSB-400と相性が良い。
"",相性,も良いです,PENTAXK20Dとの相性も良いです。
"",相性,がいいと,非常に相性がいいとみえます。
"",相性,は最高です,特に31mmのレンズの相性は最高です。
"",相性,はいいです,水中使用ですが，CX-600にエクステンション22かませてからドームポートをつけるとこのレンズとの相性はかなりいいです．
"",相性,が良いです,Kenkoのワイドコンバージョンレンズ『LHG-065』との相性が異様に良いです。
"",相性,も良いです,PENTAXK20Dとの相性も良いです。
"",相性,は良いと,ボディ内手振れ補正のある機種とこのレンズとの相性は非常に良いと思います。
"",相性,が良いと,一番相性が良いと思われるレンズは、シグマの魚眼15ミリです。
"",相性,はよいです,私の場合は、thinkTankPhotoの鞄やウエストポーチ、レンズポーチなどを多数組み合わせて使っておりますが、1D3と共に非常に相性はよいです。
"",相性,はありません,AF精度は私の30Dとの相性はいいようで全く問題ありません。
"",相性,はいいと,軽くてKDNとの相性はいいと思います。
"",相性,が良く,また、kenkoの旧タイプのテレコン、PRO300とも相性が良く、開放からそこそこ使えるので1Dmark2に付けるときは、テレコンをつけっぱなしにしています。
"",相性,はいいと,重さ的にも比較的軽いのでKDXとの相性はとてもいいと思います。
"",相性,もあって,現在は5Dとの使用ですが、相性も良くF2だけあって非常に抜けの良い写真が楽しめます。
"",描写力,があるので,この悪い点を補う描写力があるので、重さも苦になりません。
"",描写力,もあり,撮影範囲も広く、大き過ぎず、描写力もあり、これからの撮影がとても楽しみです。
"",描写力,は良い,1．ツボにはまったときの描写力はタムロン90ミリを超えるくらい良い。
"",描写力,はあります,描写力はパナライカ14-50とは大差があります。
"",描写力,はいいですね,しかし，描写力はいいですね。
"",描写力,に満足しています,メリハリの効いた描写力に大変満足しています。
"",描写力,はいいです,描写力は評判通りいいです。
"",描写力,が良いので,AFはモーター内蔵タイプではないので若干遅いのが気になり、評価を4としましたが、描写力が良いのでそれは許せます。
"",描写力,はあります,驚異的な細部の描写力はMicroだけの事はあります。
"",描写力,はありません,描写力は文句ありません。
"",描写力,は良く,"やはりF2,8は魅力的なレンズで、その描写力は抜群、抜けも良く、コントラストを重要視する山岳撮影に向いてるのではないでしょうか。"
"",描写力,があると,GR-Dは一眼レフほどの描写力があると感じます。
"",描写力,はあります,描写力は、流石にDA★と呼ぶにふさわしい、抜けのよさがあります。
"",描写力,はありません,僕には勿体無いレンズの一本で、描写力は申し分ありません。
"",描写力,は良いです,個性的な単が揃うペンタックスのカメラを使っていて、描写力は関係無くサードパーティー製の単を使うのに抵抗がある方は、買わない方が良いです。
"",描写力,はいいですね,しかし，描写力はいいですね。
"",描写力,もありません,描写力も悪くありません。
"",描写力,がある,買って損はしないレンズです開放での描写はちょっと甘いですが、一段絞れば隅まで解像してくれます二段絞った時が、一番描写力がある様に思います操作性:フォーカスから切り替えなしで、マニュアルフォーカスに移行できる。
"",描写力,があるので,価格の安さなりの外装だけど、F1.8の明るさと開放からでも必要十分な描写力があるので、レンズキットのポイントを何に使おうかな?と迷われている方、ズームばかり使ってきたけど単焦点が描写が良いと聞いて試しに使ってみたいという方、室内での人物撮影をノーフラッシュで撮りたいという方、いろいろな方に「まずはお試しで」と言えるレンズです。
"",描写力,も良好です,描写力も良好です。
"",描写力,にある,5Dの購入に合わせ、思い切って描写力に定評のあるEF24-70mmF2.8Lを購入した。
"",描写力,は素晴らしいです,レンズを持って構えてからAFが動いたとき、指がリングにかかってしまっていることはありますが、慣れの問題でしょう(^_^;描写力は素晴らしいです。
"",描写力,が感じます,画質は全体的に○ですが、最大撮影倍率付近では描写力が弱く感じます。
"",描写力,は良いと,この領域のレンズとしては描写力は良いと思います。
"",描写力,にある,5Dの購入に合わせ、思い切って描写力に定評のあるEF24-70mmF2.8Lを購入した。
"",描写力,を考えると,300mmが使えて尚且つ描写力を考えると、かなりお値打ちのあるレンズだと思います。
"",描写力,はいいですね,しかし，描写力はいいですね。
"",描写力,も良く,描写力も良く、ISの効きも結構良いです。
"",描写力,はあります,ISO100で撮影した風景の描写力は、EOS30D+純正レンズで撮影した写真よりも綺麗な時があります。
"",描写力,があるので,価格の安さなりの外装だけど、F1.8の明るさと開放からでも必要十分な描写力があるので、レンズキットのポイントを何に使おうかな?
"",描写力,に満足しています,操作性や携帯性AF追従性の遅さなど欠点を補い余り得る描写力に満足しています。
"",描写力,にある,レンズも想像以上に明るく、暗がりの描写力に味わいのある画質を醸し出してくれます。
"",撮影,はないです,日中、外での撮影は問題ないです。
"",撮影,はありません,撮影はオートにしていれば特に問題ありません。
"",撮影,は感じます,正直暗所での撮影はC40より悪く感じます。
"",撮影,はありませんが,画質:中庸1/2.5インチCCDとして普通の解像感昼の風景を撮影するには不足はありませんAWB、発色:やや悪屋外の撮影は問題ありませんが、室内は悪いですね。
"",撮影,はないので,○バッテリーは今のところ長時間撮影はないので充分と思いますが、今後追加が必要かもしれません。
"",撮影,も満足しています,シャッターレスポンス、動いている被写体の撮影も満足しています。
"",撮影,は良い,外での撮影は驚くほど画像が良い。
"",撮影,はあります,室内での撮影はFL-36(フラッシュ)を併用することもあります。
"",撮影,がいいと,たくさんモードがありますが、カメラが苦手な人にはオートでの撮影がいいと思います。
"",撮影,もあって,陸での撮影も、ちゃんといろいろなモードがあって、キャンドルライトとかもきれいに撮れました
"",撮影,がありません,買う前までは、フルマニュアルなので設定変えたりするのが面倒なのかな?と思いましたが、右手の親指1本で絞りシャッタースピードAFエリアの選択までが出来るのでMモードでの撮影が楽しくてしょうがありません。
"",撮影,があると,また、プロでない、一般ユーザーは、屋内の撮影が屋外と同じくらいあると予想される上で、照明環境を用意できないことが多いと思います。
"",撮影,は感じです,デジタルでのマクロ域の撮影は、焦点距離が270mm相当になってしまい、もうピントはカミソリを通り越している感じです。
"",撮影,はないです,AF-SVR70-300と併せて購入しましたが野外での撮影は申し分ないです。
"",撮影,はあります,ただファインダーを覗くのがあたり前の習慣がついているため、液晶画面での撮影は、ちょっと違和感があります。
"",撮影,があります,風景の撮影が「風景」モードより「AUTO」のほうが綺麗なときもあります。
"",撮影,は良いです,撮影は顔認識センサーが良いです。
"",撮影,はいい,屋外での撮影はいい画質を出してくれますが、光量の少ない室内などISO感度がISO400ではノイズが目立ち荒れた画像です。
"",撮影,はないので,夜間の撮影は高感度しかないのでちょっと苦手かもしれないです。
"",撮影,はありません,ISO800~1000での撮影をしていますが・・・・・・屋外での撮影は螳檎挑で何も文句はありません。
"",撮影,は感じます,ただし、暗い場所での撮影は1/30秒でも14ルクスと低感度のため役不足で、ミニビデオライトの機能もやや生かしきれていないと感じます。
"",撮影,も良いです,六倍ーこの中途半端さが海外へもって行くには丁度良いです六倍はチョット気まずい場所でも遠くからキチンと写せますし夜間の撮影もなかなか良いです。
"",撮影,は感じです,あと、昼間の撮影は、まあまあといった感じです。
"",撮影,はいいです,高感度の撮影はISO1600までは他社よりもあっとうするほどノイズも少なく画質もいいです。
"",グリップ,があるので,グリップがあるのでとてもホールドしやすい。
"",グリップ,は良く,私の手はかなり小さいのでグリップはちょうど良く、混雑する人ごみの中でも安心して持ち運びが出来ました。
"",グリップ,も良く,グリップも良く、最近の薄いカメラよりも構えやすいです。
"",グリップ,がいい,ラバーのグリップがいい感じです。
"",グリップ,はいい,510のグリップはちょうどいい。
"",グリップ,があると,なんといってもグリップがあると持ちやすいのと、コマンドダイヤルがとても操作し易いです。
"",グリップ,があるので,グリップがあるので安定性がいいです。
"",グリップ,が良いので,しかし、グリップが良いので正直補正をオフにしておいても綺麗な写真を撮る事ができます。
"",グリップ,がある,P50はグリップがあることで携帯性が多少損なわれていますが、この大きさでしたら十分ポケットに入るので気にならず、逆にこのグリップによりしっかりホールドできるのでとても気に入っています。
"",グリップ,があり,今どきめずらしいしっかりと握れるグリップがあり、光学式VRもよく効いているので、手ぶれには非常に強いと感じます。
"",グリップ,も含めて,ま、これも、このカメラならではの特徴なので、グリップも含めて携帯性とはトレードオフの関係にあるように思います。
"",グリップ,は感じます,デザインは見ての通り好き好きでしょう、グリップはしやすく感じます。
"",グリップ,があるので,やはりグリップがあるので、ホールド感が良いですね。
"",グリップ,も良い,わたしにとってはグリップも良い感じです。
"",グリップ,は感じます,私の手が大きいためか、グリップは小さく感じます。
"",グリップ,はあり,2．グリップは厚みがしっかりとあり指が奥深くまで食い込むので、誤って落としてしまう心配をしなくていいです。
"",グリップ,はありますが,グリップはありますが大型ではないので、手の大きい方は少し不安定な握りになるかも?
"",グリップ,はありません,グリップは握りやすく問題はありません。
"",グリップ,が良い,2、グリップが良い大きめのボディのために、手にきっちりと収まる感触が良い3、手振れ補正の利きが良いPana純正のテレレンズも試しましたが、飛ぶ鳥を撮影する場合でも、きっちりと手振れを押さえてくれます。
"",グリップ,もあって,グリップもしっかりあって握りやすい。
"",グリップ,もあり,無骨な感じもしますが、握るグリップもあり、「写す」には十分なデザインと思います。
"",グリップ,もあり,グリップもあり、持ちやすいです。
"",グリップ,はいいです,グリップは、かなりいいです。
"",グリップ,がある,是非Fシリーズには「手振れを少なくする為にこのデザインにしました」というようなしっかりとしたグリップがあるカメラの本質を追求する方向のデザインにして欲しいと思います
"",持ち,がいい,・バッテリーの持ちがいい悪い点
"",持ち,がいいです,バッテリーも思っていたより持ちがいいです。
"",持ち,もよく,電池の持ちもよく、自然放電が少ないのも魅力です。
"",持ち,が良い,EXILIMシリーズの良いところは、起動の早さ、動画が綺麗なこと、バッテリーの持ちが良い事などいろいろあります。
"",持ち,が良い,その前はIXYdigitalを使っていましたが、電池の持ちが比較的良い今では電池外部充電よりはこのスタイルの方がずっと便利ですね。
"",持ち,が悪い,バッテリーは、PowerShotA75やCoolPix3100等と較べると、ニッケル水素充電池でも格段に持ちが悪い。
"",持ち,も良く,バッテリーの持ちもかなり良く、購入時に予備バッテリーも購入したのですが、ほとんど出番がなく、逆に残念です。
"",持ち,が良いです,液晶の大きい割には持ちが良いです。
"",持ち,が良い,○バッテリーの持ちが良い
"",持ち,はよいと,バッテリーの持ちは、強烈によいと感じます。
"",持ち,はありません,バッテリーの持ちはあまりよくありません。
"",持ち,も良く,P100を使用していますが、R1の電池の持ちも非常に良く、操作も共通した点が多くやりやすいです。
"",持ち,は良いと,○バッテリーの持ちは良いと思う。
"",持ち,も良く,持ちも良く、交換もし易い。
"",持ち,は感じです,・バッテリーの持ちは、そこそこよさそうな感じです。
"",持ち,は良いです,バッテリーは以前もこのGタイプ使っていたので、持ちは良いです。
"",持ち,が良い,電池の持ちが良い。
"",持ち,は良いです,持ちは良いです。
"",持ち,もあります,すごくコンパクトでバッテリーの持ちもよく買い得感があります。
"",持ち,がよい,・バッテリーの持ちがよい。
"",持ち,は良いと,バッテリーの持ちはよいかわたしは北海道ですが、バッテリーの持ちはなかなか良いと思います。
"",持ち,は良いです,【バッテリー】は、持ちは良いです。
"",持ち,が悪い,・バッテリーの持ちが悪い
"",持ち,はいいです,とにかくバッテリーの持ちはいいです。
"",持ち,が良い,竭。バッテリーの持ちが格段に良い
"",持ち,もよく,レンズキャップは何とかして欲しいですが・・・・・・・バッテリーの持ちもよく、先日の運動会で約30分間撮影しただけでは、全然問題なかったです。
"",持ち,が悪い,・バッテリーの持ちが悪い。
"",持ち,がいいです,・___単三2本ですが、液晶をオフにして使うと、かなり持ちがいいです。
"",持ち,は感じです,バッテリーの持ちは今ひとつといった感じです。
"",持ち,が悪い,・___薄いリチウムイオン電池を使っていますが、持ちが悪い。
"",持ち,が悪い,今年の夏に中古を買いました(スイバルが欲しかったため)やっぱり、まずいえるのはバッテリーの持ちが悪い。
"",持ち,が悪い,バッテリーの持ちが悪い意外は大変使いやすく、特にビデオカメラからの買い替えの方にお勧めです。
"",持ち,が良いです,また以前のC-4100ZOOMはすぐに単3を4本も使うのにすぐに電池が切れていましたが、こちらはかなり持ちが良いです。
"",持ち,も良いです,バッテリーの持ちも買い替え前のものとは比較にならないくらい良いです。
"",持ち,も良く,電池の持ちも良く、海外旅行では活躍してくれました。
"",持ち,が悪い,鬼のように持ちの良いFUJIのF11と比べられないのは仕方がないとして、CIPA160枚のKODAK___V570と比べても持ちが悪い気がします。
"",持ち,が悪い,このカメラの評価でまず残念なのが①電池の持ちが悪い所と竭。厚いところ。
"",持ち,が良いと,もう少し電池の持ちが良いと更に言うことないんですが…。
